171.31416666666667,2,680,bug,-15.078000000000001,8,"bcoca,sivel,gotmax23,ansible",4,gotmax23,bug
27.32638888888889,3,2143,bug,0.07200000000000006,8,"lexxnsk,sivel,ansible,s-hertel",4,lexxnsk,"bug,affects_2.14"
53.41694444444445,0,335,bug,0,17,"bcoca,mkrizek,nitzmahone,ansible",4,mkrizek,"bug,has_issue"
2.225277777777778,4,4145,module,-3.62,7,"jonlarsdizparc,sivel,ansible,mkrizek,bcoca",5,jonlarsdizparc,"module,bug,affects_2.15"
201.31916666666666,7,1497,module,-18.783,14,"niharrp,bcoca,ansible",3,niharrp,"module,bug,has_pr,affects_2.11"
94.90444444444445,2,12753,module,0.16700000000000004,14,"mkrizek,bcoca,nitzmahone,netbsd-srcmastr,ansible,loz-hurst",6,loz-hurst,"module,bug,has_pr,affects_2.15"
13.311944444444444,2,2133,bug,14.785000000000004,10,"bobul,Akasurde,ansible",3,bobul,"bug,migrated_to_collection_repo"
0.08194444444444444,2,2401,bug,2.728,9,"yinan8128,sivel,ansible",3,yinan8128,"bug,affects_2.9,bot_closed"
255.76166666666666,1,167,backport,14.075000000000001,11,"sivel,bcoca,ansible",3,bcoca,"backport,bug"
257.3772222222222,1,165,backport,11.084999999999999,11,"nitzmahone,bcoca,sivel,ansible",4,bcoca,"backport,bug"
255.80277777777778,0,205,backport,0,12,"sivel,bcoca,ansible",3,bcoca,"backport,module,bug"
257.3863888888889,0,205,backport,0,13,"nitzmahone,bcoca,sivel,ansible",4,bcoca,"backport,module,stale_ci,bug"
4.311111111111111,1,107,needs_revision,0.31299999999999994,25,"bcoca,ansible,jborean93,felixfontein",4,bcoca,"needs_revision,ci_verified,bug,has_issue"
12.77361111111111,1,1176,bug,0.708,6,"jborean93,bcoca,ansible",3,felixfontein,"bug,has_pr"
287.57944444444445,0,276,backport,0,10,"mattclay,sivel,bcoca,ansible",4,bcoca,"backport,bug"
287.6622222222222,0,276,backport,0,10,"mattclay,sivel,bcoca,ansible",4,bcoca,"backport,bug"
290.2991666666667,0,278,backport,0,12,"mattclay,bcoca,nitzmahone,sivel,ansible",5,bcoca,"backport,bug"
0.004722222222222222,2,1349,bug,2.728,9,"yosefy,jborean93,ansible",3,yosefy,"bug,affects_2.11,bot_closed"
50.15222222222222,0,107,bug,0,18,"webknjaz,ansible,jborean93,bcoca,sivel,nitzmahone",6,bcoca,"bug,has_issue"
